year,stateProvince,total_richness,total_abundance,Lepidoptera_richness,Lepidoptera_abundance,Hymenoptera_richness,Hymenoptera_abundance,Coleoptera_richness,Coleoptera_abundance,Diptera_richness,Diptera_abundance,Odonata_richness,Odonata_abundance,Ixodida_richness,Ixodida_abundance,Megaloptera_richness,Megaloptera_abundance,Hemiptera_richness,Hemiptera_abundance,Orthoptera_richness,Orthoptera_abundance,Trichoptera_richness,Trichoptera_abundance,Trombidiformes_richness,Trombidiformes_abundance,Neuroptera_richness,Neuroptera_abundance,Psocodea_richness,Psocodea_abundance,Mesostigmata_richness,Mesostigmata_abundance,Siphonaptera_richness,Siphonaptera_abundance,Mecoptera_richness,Mecoptera_abundance,nan_richness,nan_abundance,Sarcoptiformes_richness,Sarcoptiformes_abundance,Araneae_richness,Araneae_abundance,Thysanoptera_richness,Thysanoptera_abundance,Entomobryomorpha_richness,Entomobryomorpha_abundance,Raphidioptera_richness,Raphidioptera_abundance,Mantodea_richness,Mantodea_abundance,Scolopendromorpha_richness,Scolopendromorpha_abundance,Ephemeroptera_richness,Ephemeroptera_abundance,Scorpiones_richness,Scorpiones_abundance,Solifugae_richness,Solifugae_abundance,Dermaptera_richness,Dermaptera_abundance,Spirobolida_richness,Spirobolida_abundance,Pseudoscorpiones_richness,Pseudoscorpiones_abundance,Poduromorpha_richness,Poduromorpha_abundance,Nymphalidae_richness,Nymphalidae_abundance,Apidae_richness,Apidae_abundance,Noctuidae_richness,Noctuidae_abundance,Papilionidae_richness,Papilionidae_abundance
1959,West Virginia,3,6,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,,,,,,
1959,Wisconsin,56,78,56.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,26.0,36.0,,
1959,Wyoming,7,8,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,1.0,1.0,,
1960,Alabama,3,4,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,
1960,Arizona,26,45,25.0,44.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,7.0,16.0,,
1960,California,73,149,70.0,143.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,47.0,1.0,1.0,15.0,32.0,4.0,8.0
1960,Colorado,128,305,99.0,243.0,11.0,22.0,2.0,3.0,6.0,14.0,7.0,16.0,,,,,,,1.0,4.0,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,100.0,9.0,20.0,23.0,41.0,6.0,27.0
1960,Connecticut,336,655,312.0,601.0,3.0,5.0,1.0,1.0,5.0,5.0,11.0,20.0,,,1.0,2.0,,,,,,,,,,,1.0,16.0,,,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,47.0,3.0,5.0,94.0,174.0,3.0,16.0
1960,Delaware,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
1960,District of Columbia,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
1960,Florida,188,432,187.0,430.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,21.0,1.0,2.0,42.0,80.0,2.0,6.0
1960,Georgia,2,3,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
1960,Idaho,2,2,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
1960,Illinois,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
1960,Indiana,7,22,3.0,3.0,4.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,18.0,,,,
1960,Kansas,5,5,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1960,Maine,63,92,63.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,57.0,,
1960,Maryland,9,15,9.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,,,,,1.0,1.0
1960,Massachusetts,16,19,15.0,18.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,,,1.0,1.0,,
1960,Michigan,3,3,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,2.0,,
1960,Minnesota,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
1960,Mississippi,31,84,31.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,4.0,4.0,,
1960,Missouri,10,15,10.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,,,,,1.0,2.0
1960,Montana,15,21,15.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,17.0,,,,,2.0,2.0
1960,Nevada,5,7,4.0,6.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,,,,,,
1960,New Hampshire,11,14,11.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,9.0,,,4.0,4.0,,
1960,New Jersey,347,1236,347.0,1236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,106.0,442.0,,
1960,New Mexico,5,7,4.0,5.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,
1960,New York,52,87,52.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.0,,,26.0,55.0,1.0,3.0
1960,North Carolina,5,11,5.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
1960,North Dakota,34,89,34.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,37.0,,,,,2.0,12.0
1960,Ohio,60,88,33.0,54.0,7.0,7.0,4.0,4.0,1.0,1.0,14.0,19.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,4.0,4.0,,,1.0,1.0
1960,Oregon,32,47,22.0,33.0,10.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,10.0,14.0,2.0,2.0,,
1960,Pennsylvania,17,19,16.0,18.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,1.0,2.0,2.0
1960,Rhode Island,4,5,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,1.0,1.0,1.0,1.0
1960,South Carolina,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
1960,South Dakota,2,3,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
1960,Tennessee,5,5,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,1.0,1.0
1960,Texas,18,25,15.0,21.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,,,5.0,8.0,1.0,1.0
1960,Utah,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
1960,Vermont,23,30,17.0,23.0,,,2.0,2.0,3.0,4.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,,,7.0,9.0,1.0,1.0
1960,Virginia,16,28,16.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,10.0,,,,,4.0,11.0
1960,Washington,7,19,6.0,18.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,1.0,1.0,,,1.0,13.0
1960,West Virginia,3,4,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,
1960,Wisconsin,27,41,27.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,19.0,,
1960,Wyoming,7,8,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
1961,Alabama,19,26,19.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,
1961,Alaska,5,9,,,5.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,9.0,,,,
1961,Arizona,33,89,31.0,85.0,,,1.0,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,2.0,5.0
1961,California,88,192,86.0,189.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,15.0,1.0,2.0,51.0,123.0,1.0,3.0
1961,Colorado,225,762,197.0,694.0,12.0,28.0,4.0,18.0,3.0,6.0,9.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,159.0,8.0,24.0,73.0,240.0,5.0,23.0
1961,Connecticut,308,498,287.0,460.0,3.0,4.0,3.0,13.0,2.0,2.0,11.0,16.0,,,1.0,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,30.0,2.0,3.0,74.0,122.0,1.0,2.0
1961,Florida,37,56,33.0,52.0,2.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,17.0,,,,,,
1961,Georgia,21,55,19.0,52.0,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,9.0,,,1.0,10.0,,
1961,Idaho,2,3,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
1961,Illinois,4,4,3.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,1.0,,
1961,Indiana,5,13,1.0,1.0,1.0,4.0,2.0,6.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,1.0,,
1961,Kansas,21,45,17.0,28.0,,,3.0,16.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,,,1.0,1.0,1.0,2.0
1961,Kentucky,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,Louisiana,12,38,12.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,
1961,Maine,100,151,100.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,10.0,,,45.0,72.0,,
1961,Massachusetts,23,28,23.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,,,,,
1961,Michigan,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,Minnesota,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,Mississippi,26,48,26.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,17.0,35.0,,
1961,Missouri,25,38,22.0,35.0,,,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,15.0,,,,,2.0,2.0
1961,Montana,9,13,6.0,6.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,1.0,1.0
1961,New Hampshire,6,6,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0
1961,New Jersey,268,682,268.0,682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,8.0,,,69.0,166.0,,
1961,New Mexico,20,51,10.0,37.0,9.0,13.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,5.0,9.0,,,,
1961,New York,136,198,130.0,184.0,2.0,2.0,2.0,9.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,1.0,38.0,50.0,2.0,2.0
1961,North Carolina,7,11,5.0,9.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,,
1961,North Dakota,10,24,9.0,23.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,2.0,15.0
1961,Ohio,40,62,23.0,39.0,4.0,4.0,5.0,8.0,4.0,6.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,2.0,,,1.0,1.0
1961,Oregon,81,124,68.0,97.0,6.0,7.0,4.0,17.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,33.0,6.0,7.0,9.0,9.0,3.0,5.0
1961,Pennsylvania,7,9,5.0,5.0,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
1961,South Carolina,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,South Dakota,1,1,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
1961,Tennessee,2,2,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
1961,Texas,12,15,12.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,2.0,2.0,1.0,1.0
1961,Utah,4,4,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,1.0,,,,
1961,Vermont,18,18,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,
1961,Virginia,21,33,21.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,14.0,,,,,1.0,5.0
1961,Washington,19,33,19.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,13.0,,,,,4.0,11.0
1961,Wisconsin,2,5,1.0,1.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961,Wyoming,7,8,6.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,1.0,1.0,,,,
1962,Alaska,4,6,1.0,1.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,5.0,,,,
1962,Arizona,8,13,6.0,11.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,3.0,5.0,,
1962,Arkansas,1,5,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,
1962,California,46,108,46.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,10.0,,,8.0,8.0,3.0,13.0
1962,Colorado,183,652,179.0,645.0,1.0,3.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,123.0,,,54.0,306.0,7.0,34.0
1962,Connecticut,370,771,340.0,717.0,1.0,3.0,5.0,8.0,8.0,17.0,11.0,17.0,,,2.0,6.0,,,,,,,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,35.0,1.0,3.0,98.0,156.0,2.0,4.0
1962,Delaware,3,7,,,,,,,3.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,District of Columbia,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,Florida,15,30,10.0,20.0,,,3.0,8.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,1.0,6.0
1962,Georgia,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1962,Idaho,27,70,26.0,69.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,43.0,,,1.0,1.0,1.0,1.0
1962,Illinois,2,2,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
1962,Indiana,9,62,,,,,5.0,58.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,Kansas,15,26,15.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,,,,,,
1962,Kentucky,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,Louisiana,1,1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
1962,Maine,38,63,38.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,9.0,13.0,,
1962,Maryland,5,5,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,Massachusetts,38,75,33.0,67.0,1.0,1.0,1.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,11.0,1.0,1.0,,,,
1962,Michigan,5,5,4.0,4.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
1962,Minnesota,12,21,12.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,9.0,,,,,,
1962,Mississippi,18,39,18.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,25.0,,
1962,Missouri,19,32,19.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,13.0,,,1.0,1.0,,
1962,Montana,16,23,16.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,14.0,,,,,1.0,4.0
1962,Nebraska,7,9,7.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,,,,
1962,Nevada,2,3,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,
1962,New Hampshire,19,25,19.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,2.0,2.0,,
1962,New Jersey,31,76,30.0,75.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,8.0,21.0,,
1962,New Mexico,3,6,3.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,New York,53,76,53.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,,,16.0,19.0,,
1962,North Carolina,10,10,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,
1962,North Dakota,2,2,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
1962,Ohio,83,101,63.0,80.0,3.0,3.0,6.0,6.0,2.0,3.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,30.0,41.0,1.0,1.0
1962,Oregon,177,367,162.0,332.0,4.0,10.0,5.0,12.0,2.0,3.0,2.0,2.0,,,,,1.0,4.0,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,64.0,4.0,10.0,45.0,87.0,5.0,9.0
1962,Pennsylvania,35,125,35.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,14.0,,,,,6.0,19.0
1962,South Dakota,1,3,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962,Texas,10,21,10.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,
1962,Utah,5,5,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,,1.0,1.0
1962,Vermont,4,5,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,,
1962,Virginia,16,23,16.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,10.0,,,,,2.0,3.0
